Thickness of SUS flat deg [mm]1	(B-C) stopped in THIS detector	Thickness of SUS flat deg [mm]2	(C)   yield after THIS detector 	Thickness of SUS flat deg [mm]3	(A-B) stopped before THIS detector	Thickness of SUS flat deg [mm]4	(B)   yield before THIS detector	
0.875333	0.0335624 	0.875333	0.322446  	0.875333	0.0596935 	0.875333	0.356009  	
0.876000	0.036641  	0.876000	0.321154  	0.876000	0.0579075 	0.876000	0.357795  	
0.876667	0.0403405 	0.876667	0.319326  	0.876667	0.0560357 	0.876667	0.359667  	
0.877333	0.0448453 	0.877333	0.316343  	0.877333	0.0545139 	0.877333	0.361188  	
0.878000	0.0501753 	0.878000	0.312312  	0.878000	0.0532153 	0.878000	0.362487  	
0.878667	0.0564353 	0.878667	0.306773  	0.878667	0.0524942 	0.878667	0.363208  	
0.879333	0.0633725 	0.879333	0.299029  	0.879333	0.0533005 	0.879333	0.362402  	
0.880000	0.0689043 	0.880000	0.287713  	0.880000	0.0590852 	0.880000	0.356617  	
0.880667	0.0750439 	0.880667	0.272426  	0.880667	0.0682325 	0.880667	0.34747   	
0.881333	0.0802335 	0.881333	0.25238   	0.881333	0.0830888 	0.881333	0.332614  	
0.882000	0.0831548 	0.882000	0.228451  	0.882000	0.104097  	0.882000	0.311605  	
0.882667	0.085701  	0.882667	0.200521  	0.882667	0.12948   	0.882667	0.286222  	
0.883333	0.0871125 	0.883333	0.169806  	0.883333	0.158784  	0.883333	0.256919  	
0.884000	0.0873086 	0.884000	0.13816   	0.884000	0.190234  	0.884000	0.225469  	
0.884667	0.108047  	0.884667	0.0375002 	0.884667	0.270156  	0.884667	0.145547  	
0.885333	0.100555  	0.885333	0.0112639 	0.885333	0.303883  	0.885333	0.111819  	
0.886000	0.0889472 	0.886000	0.0011348 	0.886000	0.32562   	0.886000	0.090082  	
0.886667	0.0551889 	0.886667	0         	0.886667	0.360513  	0.886667	0.0551889 	
0.887333	0.0323338 	0.887333	0         	0.887333	0.383369  	0.887333	0.0323338 	
0.888000	0.0134628 	0.888000	0         	0.888000	0.40224   	0.888000	0.0134628 	
0.888667	0.00856376	0.888667	0         	0.888667	0.407139  	0.888667	0.00856376	
0.889333	0.00254303	0.889333	0         	0.889333	0.413159  	0.889333	0.00254303	
0.890000	0.000866438	0.890000	0         	0.890000	0.414836  	0.890000	0.000866438	
0.890667	0.000345238	0.890667	0         	0.890667	0.415357  	0.890667	0.000345238	
0.891333	3.02259e-17	0.891333	0         	0.891333	0.415702  	0.891333	3.02259e-17	
0.892000	0         	0.892000	0         	0.892000	0.415702  	0.892000	0         	
0.892667	0         	0.892667	0         	0.892667	0.415702  	0.892667	0         	
0.893333	0         	0.893333	0         	0.893333	0.415702  	0.893333	0         	
0.894000	0         	0.894000	0         	0.894000	0.415702  	0.894000	0         	
0.894667	0         	0.894667	0         	0.894667	0.415702  	0.894667	0         	
0.895333	0         	0.895333	0         	0.895333	0.415702  	0.895333	0         	
0.896000	0         	0.896000	0         	0.896000	0.415702  	0.896000	0         	
0.896667	0         	0.896667	0         	0.896667	0.415702  	0.896667	0         	
0.897333	0         	0.897333	0         	0.897333	0.415702  	0.897333	0         	
0.898000	0         	0.898000	0         	0.898000	0.415702  	0.898000	0         	
0.898667	0         	0.898667	0         	0.898667	0.415702  	0.898667	0         	
0.899333	0         	0.899333	0         	0.899333	0.415702  	0.899333	0         	
0.900000	0         	0.900000	0         	0.900000	0.415702  	0.900000	0         	
0.900667	0         	0.900667	0         	0.900667	0.415702  	0.900667	0         	
0.901333	0         	0.901333	0         	0.901333	0.415702  	0.901333	0         	
0.902000	0         	0.902000	0         	0.902000	0.415702  	0.902000	0         	
0.902667	0         	0.902667	0         	0.902667	0.415702  	0.902667	0         	
0.903333	0         	0.903333	0         	0.903333	0.415702  	0.903333	0         	
0.904000	0         	0.904000	0         	0.904000	0.415702  	0.904000	0         	
0.904667	0         	0.904667	0         	0.904667	0.415702  	0.904667	0         	
0.905333	0         	0.905333	0         	0.905333	0.415702  	0.905333	0         	
0.906000	0         	0.906000	0         	0.906000	0.415702  	0.906000	0         	
0.906667	0         	0.906667	0         	0.906667	0.415702  	0.906667	0         	
0.907333	0         	0.907333	0         	0.907333	0.415702  	0.907333	0         	
0.908000	0         	0.908000	0         	0.908000	0.415702  	0.908000	0         	
0.908667	0         	0.908667	0         	0.908667	0.415702  	0.908667	0         	
0.909333	0         	0.909333	0         	0.909333	0.415702  	0.909333	0         	
0.910000	0         	0.910000	0         	0.910000	0.415702  	0.910000	0         	
0.910667	0         	0.910667	0         	0.910667	0.415702  	0.910667	0         	
0.911333	0         	0.911333	0         	0.911333	0.415702  	0.911333	0         	
0.912000	0         	0.912000	0         	0.912000	0.415702  	0.912000	0         	
0.912667	0         	0.912667	0         	0.912667	0.415702  	0.912667	0         	
0.913333	0         	0.913333	0         	0.913333	0.415702  	0.913333	0         	
0.914000	0         	0.914000	0         	0.914000	0.415702  	0.914000	0         	
0.914667	0         	0.914667	0         	0.914667	0.415702  	0.914667	0         	
0.915333	0         	0.915333	0         	0.915333	0.415702  	0.915333	0         	
0.916000	0         	0.916000	0         	0.916000	0.415702  	0.916000	0         	
0.916667	0         	0.916667	0         	0.916667	0.415702  	0.916667	0         	
0.917333	0         	0.917333	0         	0.917333	0.415702  	0.917333	0         	
0.918000	0         	0.918000	0         	0.918000	0.415702  	0.918000	0         	
0.918667	0         	0.918667	0         	0.918667	0.415702  	0.918667	0         	
0.919333	0         	0.919333	0         	0.919333	0.415702  	0.919333	0         	
0.920000	0         	0.920000	0         	0.920000	0.415702  	0.920000	0         	
