Thickness of SUS flat deg [mm]1	(B-C) stopped in THIS detector	Thickness of SUS flat deg [mm]2	(C)   yield after THIS detector 	Thickness of SUS flat deg [mm]3	(A-B) stopped before THIS detector	Thickness of SUS flat deg [mm]4	(B)   yield before THIS detector	
0.949333	0         	0.949333	0         	0.949333	76.5094   	0.949333	0         	
0.950222	0         	0.950222	0         	0.950222	76.5094   	0.950222	0         	
0.951111	0         	0.951111	0         	0.951111	76.5094   	0.951111	0         	
0.952000	0         	0.952000	0         	0.952000	76.5094   	0.952000	0         	
0.952889	0         	0.952889	0         	0.952889	76.5094   	0.952889	0         	
0.953778	0         	0.953778	0         	0.953778	76.5094   	0.953778	0         	
0.954667	0         	0.954667	0         	0.954667	76.5094   	0.954667	0         	
0.955556	0         	0.955556	0         	0.955556	76.5094   	0.955556	0         	
0.956444	0         	0.956444	0         	0.956444	76.5094   	0.956444	0         	
0.957333	0         	0.957333	0         	0.957333	76.5094   	0.957333	0         	
0.958222	0         	0.958222	0         	0.958222	76.5094   	0.958222	0         	
0.959111	0         	0.959111	0         	0.959111	76.5094   	0.959111	0         	
0.960000	0         	0.960000	0         	0.960000	76.5094   	0.960000	0         	
